Overall_Rank,Tier,Pos_Rank,Pos_Tier,Primary_Pos,Name,Team,Pos,PlayerId,R,HR,RBI,SB,OBP,QS+W,SV+HLD,K,ERA,WHIP,True_Value_Uninflated,Market_Value,Bargain_Value,ROI_Percent,Profile,Draft_Day_Inflation_Value,Total_Z,Target,R_Z,HR_Z,RBI_Z,SB_Z,Impact_OBP_Z,QS+W_Z,SV+HLD_Z,K_Z,Impact_ERA_Z,Impact_WHIP_Z
90,5,17,OF 5,OF,Christian Yelich,MIL,OF/DH,11477,74.187,19.099,74.03,16.058,0.344,,,137.743,,,13.35,13.26,0.09,0.7,Balanced,13.35,7.084643839083327,False,1.384832266907757,1.0806865029049129,1.4463105936827496,1.067954550957173,1.8322157679805888,,,,,
91,5,18,OF 5,OF,Seiya Suzuki,CHC,OF/DH,30116,75.076,25.317,82.578,7.495,0.337,,,148.687,,,13.26,13.37,-0.11,-0.8,Balanced,13.26,7.068873350110298,True,1.417081149469127,1.7734303122786697,1.7596232607053843,0.18349391566725845,1.384336753225773,,,,,
92,5,6,3B 6,3B,Matt Chapman,SFG,3B,16505,81.349,23.541,73.96,8.695,0.332,,,151.477,,,12.95,6.8,6.15,90.4,Balanced,12.95,6.5098563104596225,True,1.644567784496335,1.5755401143772507,1.4437560358731105,0.3074162592381113,1.1019366791231264,,,,,
93,5,40,SP 5,SP,Spencer Strider,ATL,SP,27498,74.076,20.875,,,,21.682,0.0,180.166,3.952,1.221,13.64,10.94,1.91,17.5,K Specialist,12.85,7.303733302238515,False,,,,,,2.376583976562914,-0.6211034172977374,2.767122893155165,0.815526548588446,1.3974087821105734
94,5,7,3B 6,3B,Alex Bregman,CHC,3B,17678,80.494,22.681,79.282,2.287,0.338,,,89.825,,,12.73,13.35,-0.62,-4.6,Balanced,12.73,6.471913251771131,False,1.613570123761739,1.479731089890835,1.6388296935747197,-0.3544855154196084,1.5627093577669686,,,,,
95,5,7,SS 5,SS,Geraldo Perdomo,ARI,SS,22799,88.246,12.62,64.758,20.544,0.356,,,86.425,,,12.33,18.25,-5.92,-32.4,OBP Specialist,12.33,8.20385495976504,False,1.894706974683048,0.3589548933318937,1.1065030939400593,1.5312818682904603,2.9410896971205163,,,,,
96,5,41,SP 5,SP,Emmet Sheehan,LAD,SP,29839,63.114,18.907,,,,17.614,0.313,151.966,3.914,1.149,9.8,5.23,7.02,134.2,WHIP Specialist,12.25,7.178554875874577,False,,,,,,1.7794435668495512,-0.5806798633923582,2.1443783734840967,0.8435273691038433,2.4681186576419782
97,5,8,SS 5,SS,Trea Turner,PHI,SS,16252,89.329,17.909,71.014,27.725,0.333,,,113.4,,,12.11,33.59,-21.48,-63.9,SB Specialist,12.11,8.165437582133155,False,1.9339808331240147,0.9481358315863805,1.3357975640786792,2.2729691482197647,1.2128186031921597,,,,,
98,5,4,2B 4,2B,Luke Keaschall,MIN,2B,33321,67.683,10.971,56.35,24.121,0.346,,,91.53,,,12.04,8.32,3.72,44.7,Balanced,12.04,6.2106848406677235,False,1.1489497520864005,0.17515753449737184,0.798328863142838,1.9007414550088089,1.8169305725946432,,,,,
99,5,42,SP 5,SP,Nick Lodolo,CIN,SP,26378,73.89,22.079,,,,20.444,0.0,154.381,4.026,1.182,9.45,6.29,5.27,83.8,K Specialist,11.56,7.035657135608896,False,,,,,,2.194961628648695,-0.6211034172977374,2.197709154158055,0.482124825668229,2.1638267012805055
100,5,43,SP 6,SP,Nolan McLean,NYM,SP,33703,67.706,16.016,,,,21.831,0.0,149.414,3.7,1.251,9.17,12.73,-1.27,-10.0,QS+W Specialist,11.46,7.014063381112604,False,,,,,,2.398545601897719,-0.6211034172977374,2.088022202767764,1.865271721839404,0.7729727191690247
101,5,19,OF 6,OF,Riley Greene,DET,OF/DH,25976,81.972,27.923,88.47,3.771,0.327,,,176.21,,,11.38,17.43,-6.05,-34.7,HR Specialist,11.38,6.743048861387366,False,1.667162311976917,2.0637205158882668,1.975569524900383,-0.2012036841426637,0.7632004077878711,,,,,
102,5,20,OF 6,OF,Pete Crow-Armstrong,CHC,OF,27769,84.096,23.019,78.274,33.377,0.296,,,149.361,,,11.36,33.53,-22.17,-66.1,SB Specialist,11.36,6.739404378127537,False,1.7442013092068567,1.5174531081363005,1.6018637393881827,2.8567400842481216,-1.3545257143043332,,,,,
103,5,21,OF 6,OF,Ian Happ,CHC,OF,17919,79.738,21.327,74.619,7.857,0.339,,,147.248,,,11.26,3.47,7.79,224.5,Balanced,11.26,6.721303934309521,True,1.5861592989305613,1.3289098604144283,1.4679162153295506,0.22090673409083134,1.6121679547407604,,,,,
104,5,9,RP 4,RP,David Bednar,NYY,RP,19569,24.38,6.535,,,,4.046,33.37,71.913,3.354,1.132,8.8,14.18,-3.18,-22.4,SV+HLD Specialist,11.0,7.000823382823817,False,,,,,,-0.2123965777707227,4.248077301009079,0.376548014227503,1.3228044588355112,1.2470764569876573
105,5,9,SS 5,SS,Oneil Cruz,PIT,SS/OF,21711,70.364,21.377,63.942,28.187,0.319,,,159.252,,,10.94,14.05,-3.11,-22.1,SB Specialist,10.94,6.665264964648556,False,1.2461896350413544,1.3345135742884593,1.0765850804535728,2.3207293139727874,0.19882984106960463,,,,,
106,5,6,C 5,C,Shea Langeliers,ATH,C,25816,69.423,29.216,76.206,5.492,0.312,,,119.194,,,10.68,16.23,-5.55,-34.2,HR Specialist,10.68,5.1591999687910866,False,1.2120439727251942,2.207734848392441,1.5260919629800465,-0.023433406286168253,-0.21570839456006705,,,,,
107,5,10,RP 4,RP,Aroldis Chapman,BOS,RP,10233,20.492,5.012,,,,4.013,30.481,76.163,3.061,1.146,8.34,14.48,-4.06,-28.0,SV+HLD Specialist,10.42,6.879764762291893,False,,,,,,-0.21722490569359526,3.8184752250913108,0.4704079798997704,1.6716930643919312,1.049602063729143
108,5,22,OF 6,OF,Jarren Duran,BOS,OF,24617,80.303,16.544,68.539,23.133,0.327,,,142.307,,,10.4,19.61,-9.21,-47.0,Balanced,10.4,6.572995060382307,False,1.6066394428603916,0.7960000131693465,1.2450612833136494,1.7987036787384554,0.7612890457837028,,,,,
109,5,8,3B 6,3B,Austin Riley,ATL,3B,18360,81.883,28.042,86.35,2.429,0.32,,,165.104,,,10.33,19.81,-9.48,-47.9,HR Specialist,10.33,6.054534726572071,False,1.6639381490667668,2.076966670552726,1.8978479281841723,-0.3398176496354673,0.27042117072309163,,,,,
110,5,11,RP 4,RP,Abner Uribe,MIL,RP,25327,25.533,5.041,,,,3.515,32.482,77.612,3.178,1.217,8.21,0.0,10.26,1026.0,SV+HLD Specialist,10.26,6.848219369725282,False,,,,,,-0.29034860352460906,4.115995912867433,0.5023976150485476,1.7896241982635837,0.6401578060231488
111,5,5,2B 4,2B,Jose Altuve,HOU,2B,5417,78.204,19.997,67.675,11.863,0.329,,,102.616,,,10.25,12.11,-1.86,-15.4,Balanced,10.25,5.899962643684993,False,1.5305143815734874,1.180784652324732,1.2133950286862767,0.634611611041928,0.8620169548883189,,,,,
112,5,6,2B 4,2B,Gleyber Torres,DET,2B,16997,78.342,17.085,68.011,5.491,0.343,,,109.082,,,10.2,0.0,10.2,1020.0,Balanced,10.2,5.89108345008713,False,1.5355047619608515,0.8563596985957884,1.2257280086424236,-0.023545989721874945,1.8929238085210456,,,,,
113,5,23,OF 6,OF,Jakob Marsee,MIA,OF,31370,71.008,12.24,55.958,33.418,0.33,,,125.027,,,10.13,4.59,5.54,120.7,SB Specialist,10.13,6.525105430809151,False,1.2695566559975966,0.3165315485360481,0.7839874216663439,2.860964545276017,0.9008729414317914,,,,,
114,5,24,OF 6,OF,Taylor Ward,BAL,OF,17548,80.265,27.058,83.253,4.782,0.325,,,153.674,,,9.92,7.91,2.01,25.4,Balanced,9.92,6.488760204597667,False,1.605272165675772,1.967354462189721,1.7843478618299509,-0.09679855709579724,0.6524334712998997,,,,,
115,5,9,3B 6,3B,Eugenio Suárez,CIN,3B,12552,75.855,33.701,94.684,2.752,0.308,,,175.669,,,9.27,13.76,-4.49,-32.6,HR Specialist,9.27,5.87101162824187,False,1.4453116152650904,2.7074457545945556,2.2033173330653053,-0.30643304588397036,-0.5183722459824326,,,,,
116,5,25,OF 6,OF,Byron Buxton,MIN,OF,14161,78.288,27.379,72.73,15.239,0.318,,,142.467,,,9.0,16.22,-7.22,-44.5,HR Specialist,9.0,6.327955465110436,True,1.533553581257071,2.0031825811139434,1.3986719388625424,0.9833620428435786,0.09422585645393379,,,,,
117,6,44,SP 6,SP,MacKenzie Gore,TEX,SP,22201,73.672,20.112,,,,21.3,0.0,175.814,3.913,1.258,7.16,3.67,5.03,137.1,K Specialist,8.7,6.439207344910336,False,,,,,,2.320578895912994,-0.6211034172977374,2.6710170722470625,0.9880878019094497,0.6495938063456236
118,6,45,SP 6,SP,Jack Flaherty,DET,SP,17479,76.538,21.148,,,,21.582,0.0,172.707,4.045,1.241,8.34,0.0,8.32,832.0,K Specialist,8.32,6.360313927886567,False,,,,,,2.3619419143243223,-0.6211034172977374,2.6024047593882678,0.41395947554869744,1.000279865791236
119,6,7,2B 5,2B,Nico Hoerner,CHC,2B,21479,74.227,6.827,55.628,26.001,0.333,,,56.714,,,8.1,12.85,-4.75,-37.0,SB Specialist,8.1,5.524965710506131,False,1.3862902123406935,-0.2864414330107857,0.7718596859531524,2.0949014022028694,1.1654683751521153,,,,,
120,6,10,SS 6,SS,Corey Seager,TEX,SS,13624,71.298,26.647,76.4,2.53,0.359,,,98.762,,,7.93,14.01,-6.08,-43.4,OBP Specialist,7.93,7.438261952051874,True,1.2800741728023621,1.921633504458064,1.5331692242862336,-0.3293184695991463,2.5983290804392984,,,,,
121,6,2,DH 6,DH,Joc Pederson,TEX,DH,11899,48.042,16.28,49.195,3.084,0.329,,,90.187,,,7.91,0.0,7.91,791.0,Balanced,7.91,1.2024714461604002,False,0.4366055923595119,0.7666222925215933,0.5361110173887447,-0.27216946503351525,0.5877157758507772,,,,,
122,6,7,1B 6,1B,Cody Bellinger,NYY,1B/OF/DH,15998,76.855,22.527,79.5,11.196,0.32,,,89.152,,,7.4,21.77,-14.37,-66.0,Balanced,7.4,6.050084414785866,False,1.4815789145918672,1.462574590157221,1.6468012333680686,0.5657911126828461,0.252928978587519,,,,,
123,6,46,SP 6,SP,Kris Bubic,KCR,SP,21455,62.224,14.615,,,,18.87,0.543,133.63,3.748,1.24,5.51,1.0,5.89,589.0,Balanced,6.89,6.062912465678664,False,,,,,,1.963871306877061,-0.5509390575391825,1.739461936863929,1.5047577643694943,0.8966186850214806
124,6,47,SP 6,SP,José Soriano,LAA,SP,22100,77.226,14.525,,,,23.0,0.233,157.523,3.765,1.32,5.49,0.0,6.86,686.0,QS+W Specialist,6.86,6.057815047936092,False,,,,,,2.570113459710463,-0.5909174867053236,2.2670943768816896,1.7812744943782706,-0.675739088032798
125,6,8,1B 6,1B,Josh Naylor,SEA,1B,18839,74.28,21.634,86.214,17.481,0.327,,,89.832,,,6.8,20.34,-13.54,-66.6,Balanced,6.8,6.9515427921458235,False,1.3881978722852817,1.3630668917022597,1.8928817505198103,1.2148604414211115,0.7281630774592135,,,,,
126,6,48,SP 6,SP,Aaron Nola,PHI,SP,16149,82.274,25.019,,,,22.251,0.0,161.454,4.162,1.226,13.02,0.0,6.71,671.0,QS+W Specialist,6.71,6.026943978019297,True,,,,,,2.460118894104786,-0.6211034172977374,2.353903196272717,-0.10247919818875137,1.3793979263448921
127,6,26,OF 6,OF,Brandon Nimmo,TEX,OF,12927,78.462,21.27,71.797,9.346,0.33,,,135.678,,,6.71,6.71,0.0,0.0,Balanced,6.71,5.92978830094685,True,1.539889478449459,1.3225263056434144,1.3644951073347358,0.37466885250175425,0.9590434338674162,,,,,
128,6,49,SP 6,SP,Carlos Rodón,NYY,SP,16137,68.105,20.21,,,,21.083,0.0,147.909,4.042,1.213,8.9,0.0,6.69,669.0,QS+W Specialist,6.69,6.0212781643212345,False,,,,,,2.2887081147620174,-0.6211034172977374,2.054787078579645,0.38359709924177265,1.4073655704241936
129,6,9,1B 6,1B,Michael Busch,CHC,1B,26319,78.747,29.024,79.529,3.665,0.334,,,148.115,,,6.66,11.38,-4.72,-41.5,HR Specialist,6.66,6.928387896138655,False,1.550196644918129,2.186356067230879,1.6478604402647479,-0.21212014590398948,1.2000491136677656,,,,,
130,6,7,C 5,C,Hunter Goodman,COL,C/OF,29715,69.246,27.429,84.99,2.294,0.303,,,144.722,,,6.65,16.01,-9.36,-58.5,HR Specialist,6.65,4.459018876904393,False,1.2056210340144216,2.0086748891455484,1.8480322183583335,-0.35375010802306533,-0.7875203159824089,,,,,
131,6,10,1B 6,1B,Yandy Díaz,TBR,1B/DH,16578,73.029,19.122,73.332,2.011,0.358,,,92.418,,,6.29,6.86,-0.57,-8.3,OBP Specialist,6.29,6.8633765568985226,False,1.3428419877472149,1.0832933996176826,1.4207393600559923,-0.3829608616489575,2.896249757895613,,,,,
132,6,8,C 6,C,Drake Baldwin,ATL,C,31539,63.753,20.582,75.633,0.775,0.33,,,93.588,,,6.21,11.36,-5.15,-45.3,Balanced,6.21,4.381198659914248,True,1.0064228924621,1.24595707014398,1.5050800836075084,-0.5106609475693276,0.8666711644890975,,,,,
133,6,12,RP 5,RP,Raisel Iglesias,ATL,RP,17130,27.676,7.846,,,,3.872,30.272,66.778,3.635,1.145,4.91,9.92,-3.78,-38.1,SV+HLD Specialist,6.14,5.990507611366686,False,,,,,,-0.2379489875686916,3.7873910407147653,0.2631643453693777,0.8892120565755558,1.2026671579526533
134,6,50,SP 6,SP,Shane McClanahan,TBR,SP,21483,50.79,14.259,,,,16.44,0.0,121.763,3.675,1.175,14.69,0.0,5.76,576.0,Balanced,5.76,5.829530095717908,False,,,,,,1.6071505056333721,-0.6211034172977374,1.4774013264051857,1.4865825731242843,1.7265852288779528
135,6,51,SP 6,SP,Merrill Kelly,ARI,SP,11156,77.668,20.764,,,,22.255,0.0,142.66,4.067,1.24,4.5,0.0,5.38,538.0,QS+W Specialist,5.38,5.748962700177757,False,,,,,,2.460731059730763,-0.6211034172977374,1.9388726819926436,0.3231939097803779,1.0411764138544162
136,6,27,OF 6,OF,Jackson Merrill,SDP,OF,29490,77.747,22.228,80.668,7.887,0.32,,,118.716,,,5.23,18.9,-13.67,-72.3,Balanced,5.23,5.67300178078315,False,1.5139474792410157,1.4292531026875845,1.6895983230999931,0.22399296625497567,0.24167498667176804,,,,,
137,6,13,RP 6,RP,Jeff Hoffman,TOR,RP,17432,26.703,8.214,,,,4.42,29.035,73.296,3.595,1.17,4.16,5.38,-0.18,-3.3,SV+HLD Specialist,5.2,5.795981918252991,False,,,,,,-0.15739856095634241,3.603387182990214,0.40709782871377825,0.9362258491779666,0.9699980732091704
138,6,28,OF 6,OF,Steven Kwan,CLE,OF,24610,80.224,8.584,54.221,17.634,0.34,,,58.915,,,5.08,3.15,1.93,61.3,Balanced,5.08,5.64760674544822,False,1.6037852064033744,-0.09074481614673581,0.7202957349864273,1.2307047524646102,1.7627093892366432,,,,,
139,6,29,OF 6,OF,Kyle Stowers,MIA,OF,26151,68.846,25.088,82.504,4.579,0.326,,,162.787,,,5.04,9.0,-3.96,-44.0,Balanced,5.04,5.639270313150906,False,1.1911395013932398,1.7478626714418877,1.7569074395619952,-0.11773391175946576,0.6425070202841265,,,,,
140,6,30,OF 6,OF,Mike Trout,LAA,OF,10155,65.733,24.179,63.579,3.412,0.347,,,149.691,,,4.59,1.19,3.4,285.7,Balanced,4.59,5.560875551622596,True,1.0782357718590505,1.6466727447662932,1.0632955157222244,-0.23827771938355946,1.7213594498552445,,,,,
141,6,52,SP 6,SP,Zac Gallen,ARI,SP,19291,89.29,22.882,,,,25.034,0.0,167.169,4.195,1.267,8.86,0.0,4.31,431.0,QS+W Specialist,4.31,5.526055700472602,True,,,,,,2.868797436356145,-0.6211034172977374,2.480108335631588,-0.268817499082125,0.5232157345860126
142,6,8,2B 6,2B,Bryson Stott,PHI,2B,26294,66.301,12.944,58.357,23.135,0.322,,,92.3,,,4.27,1.0,3.27,327.0,Balanced,4.27,4.859814803571516,False,1.0988319711467274,0.3950058239409684,0.8718942639392062,1.7988792675831355,0.3705650000821608,,,,,
143,6,9,2B 6,2B,Xander Bogaerts,SDP,2B/SS,12161,67.957,13.011,58.549,16.785,0.327,,,99.841,,,4.26,0.0,4.26,426.0,Balanced,4.26,4.857366823346763,False,1.158901499021668,0.4024922965519999,0.8789275443361887,1.1430549327024657,0.7144883236812103,,,,,
144,6,14,RP 6,RP,Jeremiah Estrada,SDP,RP,22210,27.118,8.326,,,,3.738,24.523,87.296,3.39,1.165,3.14,0.0,3.93,393.0,SV+HLD Specialist,3.93,5.53132969129799,True,,,,,,-0.2575676480616283,2.5499089492054683,0.7162728162192672,1.387497095042431,1.0917662230529752
145,6,15,RP 6,RP,Ryan Helsley,BAL,RP,18138,26.534,7.037,,,,3.919,30.475,69.94,3.538,1.226,2.96,6.69,-2.99,-44.7,SV+HLD Specialist,3.7,5.483455837706529,False,,,,,,-0.23102872675129382,3.8175859583708798,0.33299343918682034,1.0448632115929644,0.5167916766371967
146,6,53,SP 6,SP,Gavin Williams,CLE,SP,30122,77.995,20.452,,,,21.28,0.0,165.992,3.965,1.298,5.74,3.93,-0.26,-6.6,K Specialist,3.67,5.39381812280113,False,,,,,,2.3176017450988913,-0.6211034172977374,2.4541164810339686,0.7985776928193263,-0.184552465280655
147,6,16,RP 6,RP,Trevor Megill,MIL,RP,17722,26.01,7.125,,,,4.238,27.541,74.78,3.456,1.17,2.78,2.5,0.97,38.8,SV+HLD Specialist,3.47,5.435092619507541,False,,,,,,-0.18416942991392946,2.9402061343556274,0.43987583192469176,1.1908794103166573,0.9819300641619348
148,6,9,C 6,C,Adley Rutschman,BAL,C/DH,26288,64.461,16.831,64.401,0.859,0.334,,,89.089,,,3.43,2.64,0.79,29.9,Balanced,3.43,3.897749444930905,False,1.0321001403854577,0.8279957711141123,1.0934077782243643,-0.5019197217309228,1.1128904070172396,,,,,
149,6,54,SP 6,SP,Sandy Alcantara,MIA,SP,18684,88.48,20.55,,,,22.708,0.0,147.875,4.156,1.258,8.47,3.43,-0.08,-2.3,QS+W Specialist,3.35,5.327236478172127,True,,,,,,2.5272471856612446,-0.6211034172977374,2.0540362518538005,-0.07720514698862672,0.730378435305588
150,6,17,RP 6,RP,Garrett Cleavinger,TBR,RP,17897,24.931,7.043,,,,3.645,25.413,74.698,3.368,1.141,2.66,0.0,3.33,333.0,SV+HLD Specialist,3.33,5.406665042837839,False,,,,,,-0.27128338773429417,2.665011899017519,0.43805176464366946,1.3219596716287265,1.2028519868433056
151,6,18,RP 6,RP,Garrett Whitlock,BOS,RP,20191,25.79,6.206,,,,4.277,24.119,70.851,3.348,1.148,2.52,0.0,3.15,315.0,SV+HLD Specialist,3.15,5.368500923659116,False,,,,,,-0.17840009919429142,2.4977826866385,0.3531045538699567,1.4113944066686723,1.1900311864792505
152,6,55,SP 6,SP,Trey Yesavage,TOR,SP,35456,58.156,15.268,,,,15.711,0.355,141.215,3.819,1.24,2.12,6.65,-4.0,-60.2,Balanced,2.65,5.182765990911305,False,,,,,,1.5001404309572177,-0.5751783579945471,1.9069625461442503,1.1312844742980122,0.8261100015277898
153,6,56,SP 6,SP,Joe Musgrove,SDP,SP,12970,60.315,17.031,,,,17.502,0.0,119.945,3.963,1.196,2.11,0.0,2.64,264.0,Balanced,2.64,5.179516211346883,False,,,,,,1.7630237286563837,-0.6211034172977374,1.4372541797114973,0.6217958787263081,1.556674531553571
154,6,57,SP 6,SP,Andrew Abbott,CIN,SP,29911,81.391,26.193,,,,20.642,0.0,149.592,4.111,1.252,2.02,0.0,2.53,253.0,QS+W Specialist,2.53,5.156907926282417,False,,,,,,2.2240328897787176,-0.6211034172977374,2.0919530015089505,0.13163186355256187,0.8114634488660047
155,6,11,SS 6,SS,Willy Adames,SFG,SS,15986,84.13,26.695,84.116,11.494,0.317,,,165.319,,,2.51,9.27,-6.76,-72.9,Balanced,2.51,6.495464098687293,False,1.7454416508438324,1.9269587037260298,1.8159994561542554,0.5965501467685952,0.038716102422058266,,,,,
156,6,19,RP 6,RP,Daniel Palencia,CHC,RP,27914,28.649,6.762,,,,3.297,32.178,70.715,3.714,1.25,2.0,3.35,-0.85,-25.4,SV+HLD Specialist,2.5,5.23297448972402,False,,,,,,-0.32237059105322535,4.070800939343442,0.35010345528047826,0.7611510580790658,0.32972189586038253
157,6,10,C 6,C,Salvador Perez,KCR,C/1B/DH,7304,60.508,26.478,88.136,0.129,0.3,,,118.328,,,2.39,12.25,-9.86,-80.5,Balanced,2.39,3.717078473301444,False,0.8887137457671126,1.9027947765038165,1.9633318369141797,-0.577312097396163,-1.0638055973262603,,,,,
158,6,10,2B 6,2B,Willi Castro,COL,2B/3B/SS/OF,17338,66.245,11.929,50.567,14.694,0.329,,,118.692,,,2.25,0.0,2.25,225.0,Balanced,2.25,4.507615950784691,True,1.096808255844293,0.2819177532942698,0.5863775315339315,0.9270290099679321,0.7361093175740323,,,,,
159,6,58,SP 6,SP,Shane Baz,BAL,SP,22264,77.875,21.893,,,,20.463,0.0,153.654,4.15,1.25,5.85,0.0,2.18,218.0,QS+W Specialist,2.18,5.083525297932461,False,,,,,,2.1976466428691066,-0.6211034172977374,2.181654712108379,-0.04187361320716075,0.81453388154766
160,6,20,RP 6,RP,Josh Hader,HOU,RP,14212,18.962,6.397,,,,3.754,24.652,65.304,3.244,1.071,1.68,10.25,-8.15,-79.5,SV+HLD Specialist,2.1,5.15060743544588,False,,,,,,-0.25521147101200514,2.5666895428233776,0.2306160068040164,1.2123738777859572,1.3959123078120745
161,6,59,SP 6,SP,Sean Manaea,NYM,SP,15873,66.393,19.182,,,,15.821,0.398,139.305,4.141,1.184,1.86,0.0,2.08,208.0,Balanced,2.08,5.063923779207867,False,,,,,,1.5162446441873523,-0.569632499174443,1.864783750662983,-0.0031340310801325436,1.8487790412099028
162,6,11,2B 6,2B,Brendan Donovan,SEA,2B/OF,24679,65.266,12.817,57.74,4.864,0.341,,,78.458,,,1.73,0.0,1.73,173.0,Balanced,1.73,4.418064053296507,False,1.0613061965333113,0.3808127196158877,0.8492697512291633,-0.08832278027552676,1.5939968007152998,,,,,
163,6,60,SP 6,SP,Edward Cabrera,CHC,SP,21690,64.317,16.282,,,,17.23,0.0,143.126,3.978,1.244,1.49,0.0,1.61,161.0,Balanced,1.61,4.964742367300354,False,,,,,,1.7231669019291136,-0.6211034172977374,1.9491634247645133,0.6077955136804833,0.8119429102688731
164,6,21,RP 6,RP,Pete Fairbanks,MIA,RP,17998,25.484,6.073,,,,3.299,28.859,61.282,3.535,1.216,1.24,2.53,-0.98,-38.7,SV+HLD Specialist,1.55,5.035345842442123,False,,,,,,-0.3219786288898301,3.57728913793408,0.1417954134505057,1.00882576630083,0.5755476761583855
165,6,11,C 6,C,Agustín Ramírez,MIA,C,26546,62.187,18.428,64.845,12.541,0.305,,,102.092,,,1.39,10.42,-9.03,-86.7,Balanced,1.39,3.5434358488920936,False,0.949639181906165,1.0060000261424789,1.1096807146300975,0.7046509025582021,-0.6163209217673156,,,,,
166,6,22,RP 6,RP,Grant Taylor,CHW,RP,33927,33.103,6.644,,,,4.506,20.639,95.191,3.438,1.223,0.95,0.0,1.19,119.0,SV+HLD Specialist,1.19,4.961091088514437,False,,,,,,-0.14487074556315002,2.0477170020190187,0.890614781960372,1.5642835585641506,0.695350730547775
167,6,23,RP 6,RP,Robert Suarez,ATL,RP,30115,28.474,7.612,,,,4.479,25.497,68.608,3.594,1.168,0.93,0.0,1.16,116.0,SV+HLD Specialist,1.16,4.954169977911139,False,,,,,,-0.14883851835425363,2.675894651262901,0.30357207310321194,1.0020930734741822,1.0518672859540867
168,6,11,1B 6,1B,Vinnie Pasquantino,KCR,1B/DH,27676,73.248,26.331,92.922,1.147,0.325,,,92.55,,,1.13,15.22,-14.09,-92.6,RBI Specialist,1.13,5.965670730141888,False,1.350780899569846,1.8863512741617292,2.138738698049761,-0.47221886865326146,0.6152536204982801,,,,,
169,6,31,OF 6,OF,Teoscar Hernández,LAD,OF,13066,70.638,25.702,83.005,5.815,0.31,,,145.892,,,1.03,10.2,-9.17,-89.9,Balanced,1.03,4.942082238209677,False,1.2561341285167569,1.8163327021969475,1.7752658040791838,0.009920211198620525,-0.346169305528139,,,,,
170,6,12,1B 6,1B,Sal Stewart,CIN,1B,31505,60.818,18.644,63.89,6.887,0.325,,,94.277,,,0.0,0.0,1.0,100.0,Balanced,1.0,3.9165923644361245,True,0.8999892491278074,1.0299634228483252,1.074679241054703,0.12068165442291137,0.5021672750651724,,,,,
171,6,12,SS 6,SS,Konnor Griffin,PIT,SS,sa3065496,53.446,10.514,46.131,18.384,0.317,,,99.537,,,0.0,0.0,1.0,100.0,Balanced,1.0,2.378879732096143,True,0.6325977046513469,0.12427848626138784,0.42379843558304964,1.308139432968593,0.031105346802120196,,,,,
172,6,61,SP 6,SP,Matthew Liberatore,STL,SP,22294,79.472,19.824,,,,17.662,0.0,124.192,4.354,1.301,0.0,0.0,1.0,100.0,Balanced,1.0,2.028477335257885,True,,,,,,1.7864445689365627,-0.6211034172977374,1.5310412710250796,-0.9029733665567483,-0.23313070323899687
173,6,12,C 6,C,Carter Jensen,KCR,C,29478,45.119,11.82,45.995,4.018,0.316,,,95.826,,,0.0,0.0,1.0,100.0,Balanced,1.0,0.9695001331937508,True,0.3306035298872083,0.2697856570540713,0.4188139325398523,-0.17569475651285368,0.02115778450036167,,,,,
174,6,62,SP 6,SP,Connelly Early,BOS,SP,33666,20.894,4.454,,,,5.657,0.8,47.122,3.751,1.246,0.0,0.0,1.0,100.0,Balanced,1.0,0.06587591071233101,True,,,,,,0.02414304568826405,-0.5176517106601844,-0.1709172929220512,0.5016639855269013,0.2673313517272147
175,6,12,2B 6,2B,Marcelo Mayer,BOS,2B,29668,49.391,11.01,46.796,5.317,0.299,,,102.229,,,0.0,0.0,1.0,100.0,Balanced,1.0,0.4873135047226327,True,0.4855555662608626,0.17955806527320126,0.4481565291309105,-0.041448821750360104,-0.7879017429259003,,,,,
176,6,32,OF 6,OF,Zac Veen,COL,OF,27770,13.717,2.965,12.22,3.682,0.296,,,30.971,,,0.0,0.0,1.0,100.0,Balanced,1.0,-2.909600463547795,True,-0.8082368164627108,-0.7167665524330982,-0.81905441255635,-0.21032913968825112,-0.27749878409902884,,,,,
